,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
7196,0012A000023YGHUQA4,4,1749,True,False,0,False,False,False,False,False,True,True,False,3,1,0,6,1,2,False,0062A00000moO9gQAE,3/21/2014,0.0,0062A00000moO9gQAE,5/14/2013,3/21/2014 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Multi-Housing,SFR - Attached,a0A2A00000TzmWbUAJ,005F0000007WnNDIA0,a0I2A00000XQHygUAH,Existing,,a0I2A00000XQHygUAH,City-0925,Class A,County-0419,N,False,Market-0151,375.0,2.0,,95.0,64.94,106666.67,Multi-Housing,Southeast,40000000.0,3/21/2014,110.0,615927.0,375.0,2007.0
7197,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9nxQAA,4/25/2014,0.0,0062A00000mo9nxQAA,2/17/2014,4/25/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Retail,Retail,a0A2A00000TzqxvUAB,005F0000007WnNDIA0,a0I2A00000XQLrrUAH,Existing,2015 Tax @ $11.50/sf,a0I2A00000XQLrrUAH,City-1290,,County-0419,N,False,Market-0151,1.0,2.0,10.0,50.0,4275.5,,Retail,Southeast,42755000.0,2/8/2016,0.2104,10000.0,,1940.0
7201,0012A000023XmhyQAC,8,840,True,False,0,False,False,False,False,False,False,True,False,7,1,12,10,14,3,False,0062A00000moOPyQAM,6/1/2016,0.0,0062A00000moOPyQAM,2/10/2016,6/1/2016 0:00,Fixed-rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzoDAUAZ,005F0000007WnNDIA0,a0I2A00000XQJS9UAP,Existing,2014 Tax @ $1622.94/Unit; 2012 Ops @ $5132.34/Unit,a0I2A00000XQJS9UAP,City-0199,Class B,County-0478,N,True,Market-0248,5.0,2.0,92.0,100.0,292.52,296792.45,Multi-Housing,Southeast,15730000.0,1/30/2014,7.23,53775.0,53.0,1988.0
7202,0012A000023XmhyQAC,8,840,True,False,0,False,False,False,False,False,False,True,False,7,1,12,10,14,3,False,0062A00000moOPjQAM,5/26/2016,0.0,0062A00000moOPjQAM,10/17/2015,5/25/2016 0:00,Fixed-rate,True,0.0,2015 4,4,2015,Debt,Retail,Retail,a0A2A00000Tzlv5UAB,005F0000007WnNDIA0,a0I2A00000XQHQjUAP,Existing,2013 Tax @ $2.08/sf; 2015 Est Ops @ $12.07/sf,a0I2A00000XQHQjUAP,City-1640,,County-0077,N,False,Market-0151,,1.0,82.0,100.0,,,Retail,Southeast,,,1.8149,13482.0,,2015.0
7203,0012A000023XmktQAC,7,21206,True,False,0,False,False,False,False,False,False,True,False,6,1,13,12,15,4,False,0062A00000moarLQAQ,1/24/2014,0.0,0062A00000moarLQAQ,12/5/2012,1/24/2014 0:00,Construction Loan,True,0.0,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000TzpJCUAZ,005F0000007WnNDIA0,a0I2A00000XQKLbUAP,,,a0I2A00000XQKLbUAP,City-0070,Class A,County-0023,N,False,Market-0245,3.0,10.0,,,,,Multi-Housing,Mid-Atlantic,,,2.0,178223.0,202.0,2015.0
7204,0012A000024GPRlQAO,3,25783,True,False,0,False,False,False,False,False,True,True,False,1,2,30,7,31,1,False,0062A00000moeIpQAI,4/14/2015,0.0,0062A00000moeIpQAI,5/5/2014,4/7/2015 0:00,Property Sale,True,0.0,2014 2,2,2014,Investment Sales,Retail,Retail,a0A2A00000TzmmxUAB,005F0000007WnNDIA0,a0I2A00000XQIByUAP,Existing,2009 Tax @ $1.84/sf,a0I2A00000XQIByUAP,City-0090,Class B,County-0636,N,True,Market-0016,5.0,1.0,562.0,100.0,140.83,,Retail,Southwest,8450000.0,4/7/2015,3.8,60000.0,,1964.0
7208,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8PHQAY,8/23/2011,0.0,0062A00000mo8PHQAY,5/17/2011,8/19/2011 0:00,Fixed-rate,True,0.0,2011 2,2,2011,Debt,Multi-Housing,Apartments,a0A2A00000TznGYUAZ,005F0000007WnNDIA0,a0I2A00000XQIb7UAH,Existing,2015 Tax @ $2473.87/Unit,a0I2A00000XQIb7UAH,City-1382,Class A,County-0200,N,True,Market-0047,23.0,3.0,,90.0,227.27,210215.91,Multi-Housing,Midwest,92495000.0,8/10/2017,29.2,406982.0,440.0,1998.0
7209,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8PkQAI,8/6/2010,0.0,0062A00000mo8PkQAI,4/8/2010,8/5/2010 0:00,Fixed-rate,True,0.0,2010 2,2,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzqSZUAZ,005F0000007WnNDIA0,a0I2A00000XQLQHUA5,Existing,2011 Tax @ $9.94/Unit,a0I2A00000XQLQHUA5,City-0081,Class A,County-0239,N,False,Market-0013,1.0,4.0,,62.0,,,Multi-Housing,Southeast,,,7.406000000000001,362625.0,274.0,2009.0
7210,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8PuQAI,11/22/2011,37250000.0,0062A00000mo8PuQAI,5/12/2011,11/14/2011 0:00,Property Sale,True,0.0,2011 2,2,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzolqUAB,005F0000007WnNDIA0,a0I2A00000XQJxmUAH,Existing,2016 Tax @ $3447.03/Unit,a0I2A00000XQJxmUAH,City-0090,Class B,County-0636,N,True,Market-0016,17.0,3.0,100.0,90.0,119.4,105225.99,Multi-Housing,Southwest,37250000.0,11/14/2011,53.12,311968.0,354.0,1996.0
7211,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8DCQAY,8/30/2010,0.0,0062A00000mo8DCQAY,3/18/2010,8/30/2010 0:00,Fixed-rate,True,0.0,2010 1,1,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzlB5UAJ,005F0000007WnNDIA0,a0I2A00000XQGmqUAH,Existing,2012 Tax @ $1774.14/Unit,a0I2A00000XQGmqUAH,City-0376,Class A,County-0160,N,False,Market-0047,1.0,24.0,300.0,91.0,,,Multi-Housing,Midwest,,5/24/2012,1.7047,372074.0,440.0,2007.0
7212,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8LjQAI,6/2/2010,0.0,0062A00000mo8LjQAI,2/10/2010,6/1/2010 0:00,Floating-Rate,True,0.0,2010 1,1,2010,Debt,Multi-Housing,Apartments,a0A2A00000Tzl8rUAB,005F0000007WnNDIA0,a0I2A00000XQGl3UAH,Existing,2016 Tax @ $3589.46/Unit,a0I2A00000XQGl3UAH,City-0488,Class A,County-0172,N,False,Market-0059,28.0,4.0,600.0,95.0,147.21,130952.38,Multi-Housing,Southwest,55000000.0,12/20/2013,9.39,373626.0,420.0,1999.0
7213,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8P7QAI,10/10/2014,0.0,0062A00000mo8P7QAI,7/23/2014,10/9/2014 0:00,Fixed-rate,True,0.0,2014 3,3,2014,Debt,Multi-Housing,Apartments,a0A2A00000TzqfAUAR,005F0000007WnNDIA0,a0I2A00000XQLaoUAH,Existing,2013 Tax @ $1675.43/Unit,a0I2A00000XQLaoUAH,City-0090,Class A,County-0636,N,False,Market-0016,1.0,20.0,250.0,92.0,383982.68,383982.68,Multi-Housing,Southwest,88700000.0,10/9/2014,1.6324,231.0,231.0,2007.0
7214,0012A000023XqG4QAK,17,35180,True,False,0,False,False,False,False,False,True,True,False,14,3,52,30,58,11,False,0062A00000mo8PzQAI,10/18/2016,0.0,0062A00000mo8PzQAI,5/10/2016,10/17/2016 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzqF4UAJ,005F0000007WnNDIA0,a0I2A00000XQLDWUA5,Existing,2010 Tax @ $608.42/Unit,a0I2A00000XQLDWUA5,City-0526,Class B,County-0186,N,False,Market-0065,51.0,3.0,889.0,95.0,289.83,271135.27,Multi-Housing,West,112250000.0,10/18/2016,18.66,387295.0,414.0,1999.0
7215,0012A000023XmnNQAS,16,12264,True,False,0,False,False,False,False,False,False,True,False,13,3,10,25,14,9,False,0062A00000mobDbQAI,12/26/2011,183000000.0,0062A00000mobDbQAI,6/27/2011,12/22/2011 0:00,Property Sale,True,0.0,2011 2,2,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzkrEUAR,005F0000007WnNDIA0,a0I2A00000XQGUPUA5,Existing,,a0I2A00000XQGUPUA5,City-0020,Class B,County-0008,N,False,Market-0245,14.0,4.0,2000.0,94.0,244.17,193008.47,Multi-Housing,Mid-Atlantic,227750000.0,11/30/2017,31.05,932750.0,1180.0,1972.0
7216,0012A000023XmnNQAS,16,12264,True,False,0,False,False,False,False,False,False,True,False,13,3,10,25,14,9,False,0062A00000mobDNQAY,4/24/2007,0.0,0062A00000mobDNQAY,2/6/2007,4/5/2007 0:00,Fixed-rate,True,,2007 1,1,2007,Debt,Multi-Housing,Apartments,a0A2A00000TzkrDUAR,005F0000007WnNDIA0,a0I2A00000XQGUPUA5,Existing,,a0I2A00000XQGUPUA5,City-0020,Class B,County-0008,N,False,Market-0245,14.0,4.0,2000.0,94.0,244.17,193008.47,Multi-Housing,Mid-Atlantic,227750000.0,11/30/2017,31.05,932750.0,1180.0,1972.0
7217,0012A000023XmnNQAS,16,12264,True,False,0,False,False,False,False,False,False,True,False,13,3,10,25,14,9,False,0062A00000mob7QQAQ,5/31/2016,0.0,0062A00000mob7QQAQ,3/10/2016,5/31/2016 0:00,Floating-Rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzkqwUAB,005F0000007WnNDIA0,a0I2A00000XQGU2UAP,Existing,2016 Tax @ $3560.12/Unit,a0I2A00000XQGU2UAP,City-1675,Class A,County-0154,N,True,Market-0059,53.0,2.0,,93.0,609.16,651666.67,Multi-Housing,Southwest,234600000.0,5/31/2016,23.07,385119.0,360.0,2010.0
7218,0012A000023XmnNQAS,16,12264,True,False,0,False,False,False,False,False,False,True,False,13,3,10,25,14,9,False,0062A00000mobDgQAI,5/31/2016,0.0,0062A00000mobDgQAI,3/9/2016,5/31/2016 0:00,Floating-Rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000Tzq7cUAB,005F0000007WnNDIA0,a0I2A00000XQL63UAH,Existing,2016 Tax @ $1690.22/Unit,a0I2A00000XQL63UAH,City-1675,Class A,County-0154,N,False,Market-0059,14.0,3.0,,92.0,148.1,128108.97,Multi-Housing,Southwest,39970000.0,5/31/2016,16.36,269880.0,312.0,2008.0
7219,0012A000023XmnNQAS,16,12264,True,False,0,False,False,False,False,False,False,True,False,13,3,10,25,14,9,False,0062A00000mobDqQAI,5/31/2016,0.0,0062A00000mobDqQAI,3/10/2016,5/31/2016 0:00,Floating-Rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000Tzkl8UAB,005F0000007WnNDIA0,a0I2A00000XQGOhUAP,Existing,2013 Tax @ $65.02/Unit,a0I2A00000XQGOhUAP,City-1164,Class A,County-0185,N,True,Market-0059,58.0,2.0,,95.0,503.6,563942.31,Multi-Housing,Southwest,234600000.0,5/31/2016,14.1199,465850.0,416.0,2013.0
7220,0012A000023XmnNQAS,16,12264,True,False,0,False,False,False,False,False,False,True,False,13,3,10,25,14,9,False,0062A00000mobDwQAI,5/31/2016,0.0,0062A00000mobDwQAI,3/9/2016,5/31/2016 0:00,Floating-Rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzqDJUAZ,005F0000007WnNDIA0,a0I2A00000XQLBoUAP,Existing,2016 Tax @ $1571.07/Unit,a0I2A00000XQLBoUAP,City-1262,Class A,County-0154,N,True,Market-0059,40.0,2.0,,93.0,529.58,517880.79,Multi-Housing,Southwest,234600000.0,5/31/2016,30.5,442994.0,453.0,2008.0
7221,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000moFkGQAU,5/2/2014,0.0,0062A00000moFkGQAU,1/7/2014,5/2/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Office,Office,a0A2A00000TzmSpUAJ,005F0000007WnNDIA0,a0I2A00000XQHurUAH,,,a0I2A00000XQHurUAH,City-1634,Class B,County-0005,N,False,Market-0206,2.0,,,100.0,178.77,,Office,West,18725000.0,5/2/2014,6.69,104741.0,,1984.0
7223,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000moFkRQAU,9/11/2015,0.0,0062A00000moFkRQAU,3/17/2015,9/3/2015 0:00,Consulting Fees-Debt,True,,2015 1,1,2015,Debt,Office,Office,a0A2A00000TzlemUAB,005F0000007WnNDIA0,a0I2A00000XQHCOUA5,Existing,"2016 Tax @ $1.96/sf, 2011 Est Tax @ $3.60/sf; 2011 Ops @ $8.42/sf",a0I2A00000XQHCOUA5,City-0242,Class A,County-0567,N,False,Market-0206,2.0,3.0,210.0,0.0,67.92,,Office,West,18000000.0,4/30/2014,8.0,265000.0,,1986.0
7224,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000moFkVQAU,10/3/2014,0.0,0062A00000moFkVQAU,3/31/2014,10/1/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Office,Office,a0A2A00000Tzo3mUAB,005F0000007WnNDIA0,a0I2A00000XQJKHUA5,,,a0I2A00000XQJKHUA5,City-1815,Class A,County-0563,N,False,Market-0206,1.0,6.0,,100.0,255.55,,Office,West,19300000.0,12/2/2014,0.23,75523.0,,1909.0
7225,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000TxrzZUAR,005F0000007WnNDIA0,a0I2A00000YRtayUAD,,,a0I2A00000YRtayUAD,City-0678,,County-0224,N,True,Market-0013,,,,89.0,2170.5,323628.69,Self-Storage,Southeast,8300000.0,10/19/2017,,70675.0,474.0,
7226,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000TxrzaUAB,005F0000007WnNDIA0,a0I2A00000YRtazUAD,,,a0I2A00000YRtazUAD,City-1729,,County-0143,N,True,Market-0013,,,,77.0,2116.59,268651.49,Self-Storage,Southeast,9000000.0,10/19/2017,,72475.0,571.0,
7227,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000TxrzbUAB,005F0000007WnNDIA0,a0I2A00000YRtb0UAD,,,a0I2A00000YRtb0UAD,City-1003,,County-0143,N,True,Market-0013,,,,82.0,3304.25,472000.0,Self-Storage,Southeast,3800000.0,10/19/2017,,46425.0,325.0,
7228,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000TxrzcUAB,005F0000007WnNDIA0,a0I2A00000YRtb1UAD,,,a0I2A00000YRtb1UAD,City-0830,,County-0598,N,True,Market-0013,,,,77.0,3114.09,412365.59,Self-Storage,Southeast,4200000.0,10/19/2017,,49260.0,372.0,
7229,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZBLUA3,005F0000007WnNDIA0,a0I2A00000XyJvgUAF,Existing,2010 Tax @ $2.05/sf,a0I2A00000XyJvgUAF,City-0090,Class B,County-0636,N,True,Market-0016,,2.0,46.0,65.0,1972.76,262671.23,Self-Storage,Southwest,8250000.0,10/19/2017,2.6173,77759.0,584.0,2009.0
7230,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXIUA3,005F0000007WnNDIA0,a0I2A00000YRtaPUAT,,,a0I2A00000YRtaPUAT,City-1011,,County-0698,N,True,Market-0120,,,,82.0,2504.9,306800.0,Self-Storage,Midwest,6000000.0,10/19/2017,,61240.0,500.0,
7231,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXJUA3,005F0000007WnNDIA0,a0I2A00000YRtaQUAT,,,a0I2A00000YRtaQUAT,City-1897,,County-0092,N,True,Market-0218,,,,86.0,3121.63,349430.52,Self-Storage,Southeast,4600000.0,10/19/2017,,49141.0,439.0,
7232,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXKUA3,005F0000007WnNDIA0,a0I2A00000YRtaRUAT,,,a0I2A00000YRtaRUAT,City-2242,,County-0273,N,True,Market-0109,,,,87.0,2509.98,322268.91,Self-Storage,Midwest,8100000.0,10/19/2017,,61116.0,476.0,
7233,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXLUA3,005F0000007WnNDIA0,a0I2A00000YRtaSUAT,,,a0I2A00000YRtaSUAT,City-0830,,County-0598,N,True,Market-0013,,,,86.0,1105.78,152031.71,Self-Storage,Southeast,11200000.0,10/19/2017,,138725.0,1009.0,
7234,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXMUA3,005F0000007WnNDIA0,a0I2A00000YRtaTUAT,,,a0I2A00000YRtaTUAT,City-0830,,County-0598,N,True,Market-0013,,,,77.0,2694.77,405820.11,Self-Storage,Southeast,4800000.0,10/19/2017,,56925.0,378.0,
7235,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXNUA3,005F0000007WnNDIA0,a0I2A00000YRtaUUAT,,,a0I2A00000YRtaUUAT,City-0507,,County-0183,N,True,Market-0013,,,,78.0,3912.77,391326.53,Self-Storage,Southeast,3050000.0,10/19/2017,,39205.0,392.0,
7236,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXOUA3,005F0000007WnNDIA0,a0I2A00000YRtaVUAT,,,a0I2A00000YRtaVUAT,City-1260,,County-0295,N,True,Market-0013,,,,69.0,2458.33,326382.98,Self-Storage,Southeast,6000000.0,10/19/2017,,62400.0,470.0,
7237,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXQUA3,005F0000007WnNDIA0,a0I2A00000YRtaeUAD,,,a0I2A00000YRtaeUAD,City-2343,,County-0059,N,True,Market-0109,,,,72.0,2305.03,323628.69,Self-Storage,Midwest,4050000.0,10/19/2017,,66550.0,474.0,
7238,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXRUA3,005F0000007WnNDIA0,a0I2A00000YRtafUAD,,,a0I2A00000YRtafUAD,City-0678,,County-0224,N,True,Market-0013,,,,88.0,2832.61,393333.33,Self-Storage,Southeast,4900000.0,10/19/2017,,54155.0,390.0,
7239,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXTUA3,005F0000007WnNDIA0,a0I2A00000YRtahUAD,,,a0I2A00000YRtahUAD,City-1985,,County-0295,N,True,Market-0013,,,,80.0,2414.8,358411.21,Self-Storage,Southeast,6100000.0,10/19/2017,,63525.0,428.0,
7240,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXUUA3,005F0000007WnNDIA0,a0I2A00000YRtaiUAD,,,a0I2A00000YRtaiUAD,City-1808,,County-0053,N,True,Market-0204,,,,90.0,3142.48,347058.82,Self-Storage,Southwest,5400000.0,10/19/2017,48815.0,48815.0,442.0,
7241,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXVUA3,005F0000007WnNDIA0,a0I2A00000YRtajUAD,,,a0I2A00000YRtajUAD,City-0525,,County-0185,N,True,Market-0059,,,,62.0,2642.78,345495.5,Self-Storage,Southwest,4250000.0,10/19/2017,,58045.0,444.0,
7242,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXWUA3,005F0000007WnNDIA0,a0I2A00000YRtakUAD,,,a0I2A00000YRtakUAD,City-1883,,County-0327,N,True,Market-0120,,,,88.0,1949.55,332034.63,Self-Storage,Midwest,6400000.0,10/19/2017,,78685.0,462.0,
7243,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXXUA3,005F0000007WnNDIA0,a0I2A00000YRtalUAD,,,a0I2A00000YRtalUAD,City-1883,,County-0327,N,True,Market-0120,,,,84.0,2357.46,516498.32,Self-Storage,Midwest,8100000.0,10/19/2017,,65070.0,297.0,
7244,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXYUA3,005F0000007WnNDIA0,a0I2A00000YRtamUAD,,,a0I2A00000YRtamUAD,City-0678,,County-0224,N,True,Market-0013,,,,77.0,3769.04,616064.26,Self-Storage,Southeast,3300000.0,10/19/2017,,40700.0,249.0,
7245,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXZUA3,005F0000007WnNDIA0,a0I2A00000YRtanUAD,,,a0I2A00000YRtanUAD,City-1260,,County-0295,N,True,Market-0013,,,,83.0,2135.75,292190.48,Self-Storage,Southeast,6900000.0,10/19/2017,,71825.0,525.0,
7246,0012A000023XuZEQA0,11,42141,True,False,0,False,False,False,False,False,True,True,False,9,2,33,23,62,5,False,0062A00000o5ASsQAM,10/30/2017,0.0,0062A00000o5ASsQAM,11/23/2016,10/19/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Self Storage,Self Storage,a0A2A00000U0ZXaUAN,005F0000007WnNDIA0,a0I2A00000YRtaoUAD,,,a0I2A00000YRtaoUAD,City-0979,,County-0089,N,True,Market-0013,,,,85.0,2674.8,357575.76,Self-Storage,Southeast,4700000.0,10/19/2017,,57350.0,429.0,
