id_props,building_status,building_tax_expenses,id_deals,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
a0I2A00000XQLH0UAP,,,a0I2A00000XQLH0UAP,City-2033,,County-0673,N,TRUE,Market-0067,,,,100,2001.53,,Retail,Midwest,15101020.95,3/1/2017,,90943,,1978
a0I2A00000XQLH1UAP,,,a0I2A00000XQLH1UAP,City-1098,,County-0221,N,FALSE,Market-0054,,,,,,,,Midwest,,,60.763,2613600,370,1965
a0I2A00000XQLHEUA5,Existing,2016 Tax @ $1215.05/Unit,a0I2A00000XQLHEUA5,City-0769,Class B,County-0689,N,FALSE,Market-0016,10,2,,98,177.25,119318.18,Multi-Housing,Southwest,21000000,7/6/1999,10.538,118480,176,1985
a0I2A00000XQLHIUA5,Existing,2016 Tax @ $3.40/sf,a0I2A00000XQLHIUA5,City-2029,,County-0301,Y,FALSE,Market-0232,,1,20,100,524.73,,Hotel-Lodging,Southeast,3150000,5/11/2016,0.6363,7623,,1999
a0I2A00000XQLHNUA5,,,a0I2A00000XQLHNUA5,City-0243,,County-0287,N,TRUE,Market-0101,1,1,,65,98.37,,Retail,Northeast,15050000,5/23/2005,12.48,153000,,1974
a0I2A00000XQLHPUA5,,,a0I2A00000XQLHPUA5,City-1386,Class A,County-0176,N,FALSE,Market-0162,1,27,,,,,Retail,Southeast,,,,352944,313,
a0I2A00000XQLHTUA5,Under Construction,2015 Tax @ $479.11/Unit,a0I2A00000XQLHTUA5,City-0936,Class A,County-0284,N,FALSE,Market-0106,1,4,,36,,,Multi-Housing,Southwest,,,2,198472,230,2017
a0I2A00000XQLHWUA5,Existing,2016 Tax @ $1.11/sf,a0I2A00000XQLHWUA5,City-0407,Class A,County-0483,N,FALSE,Market-0165,1,1,200,100,11.76,,Industrial,Northeast,2400000,11/20/2014,11,204000,,1956
a0I2A00000XQLHZUA5,Existing,2015 Tax @ $1716.90/Unit,a0I2A00000XQLHZUA5,City-1195,Class C,County-0385,N,FALSE,Market-0140,1,3,24,,329.09,194117.65,Multi-Housing,West,6900000,9/26/2017,0.23,20055,34,1973
a0I2A00000XQLHaUAP,Existing,2015 Tax @ $1.18/sf,a0I2A00000XQLHaUAP,City-0861,Class A,County-0200,Y,FALSE,Market-0047,,1,100,100,71.94,,Industrial,Midwest,,,12.44,250199,,1993
a0I2A00000XQLHcUAP,Existing,2016 Combined Tax/Ops @ $14.09/sf; 2015 Combined Est Tax/Ops @ $13.74/sf,a0I2A00000XQLHcUAP,City-0090,Class A,County-0636,N,TRUE,Market-0016,4,3,130,100,1371.44,,Office,Southwest,79600000,6/9/2017,2.2935,58041,,1986
a0I2A00000XQLHeUAP,Existing,2016 Tax @ $2.00/sf,a0I2A00000XQLHeUAP,City-0573,Class B,County-0201,Y,TRUE,Market-0188,1,3,200,,344.31,,Office,Mid-Atlantic,115000000,12/20/2007,4.25,45018,,1988
a0I2A00000XQLHfUAP,,,a0I2A00000XQLHfUAP,City-0936,,County-0284,N,FALSE,Market-0106,,,,,,,Other,Southwest,,,0.72,,,
a0I2A00000XQLHhUAP,Existing,,a0I2A00000XQLHhUAP,City-0526,Class A,County-0186,N,FALSE,Market-0065,2,5,,60,556.16,396959.46,Multi-Housing,West,58750000,12/19/2017,,105636,148,2016
a0I2A00000XQLHiUAP,Existing,2014 Tax @ $9.89/sf,a0I2A00000XQLHiUAP,City-1088,Class B,County-0136,N,FALSE,Market-0183,,1,42,89,,,Retail,West,,,5.1049,62000,,2015
a0I2A00000XQLHlUAP,Existing,2016 Tax @ $4225.48/Unit,a0I2A00000XQLHlUAP,City-0783,Class B,County-0385,N,FALSE,Market-0140,10,3,,96,366.61,430158.73,Multi-Housing,West,54200000,12/27/2016,2.93,147843,126,1965
a0I2A00000XQLHmUAP,Existing,2016 Tax @ $1.18/sf,a0I2A00000XQLHmUAP,City-0210,Class C,County-0613,N,TRUE,Market-0032,1,1,38,100,306.07,,Industrial,Northeast,13100000,1/6/2017,1.32,42800,,1966
a0I2A00000XQLHnUAP,Under Construction,2014 Tax @ $0.05/sf,a0I2A00000XQLHnUAP,City-1040,Class B,County-0657,N,FALSE,Market-0188,1,1,,0,,,Industrial,Mid-Atlantic,0,12/13/2016,7.4,120000,,2017
a0I2A00000XQLHoUAP,Existing,2011 Tax @ $4.64/sf; 2011 Ops @ $1.57/sf,a0I2A00000XQLHoUAP,City-0941,,County-0284,N,FALSE,Market-0106,3,1,360,100,306.41,,Retail,Southwest,31190000,7/25/2017,13.856,101791,,2002
a0I2A00000XQLHsUAP,,,a0I2A00000XQLHsUAP,City-1103,,County-0206,N,TRUE,Market-0129,,,,100,799.23,,Retail,Midwest,15742617,3/1/2017,,109100,,2000
a0I2A00000XQLHtUAP,,,a0I2A00000XQLHtUAP,City-0694,,County-0246,N,TRUE,Market-0067,,,,100,1543.3,,Retail,Midwest,9859060,3/1/2017,,56500,,1977
a0I2A00000XQLHuUAP,,,a0I2A00000XQLHuUAP,City-0803,,County-0339,N,TRUE,Market-0094,,,,100,15671.51,,Retail,Midwest,1320207,3/1/2017,,5564,,2014
a0I2A00000XQLHvUAP,,,a0I2A00000XQLHvUAP,City-0803,,County-0339,N,TRUE,Market-0094,,,,100,1396.43,,Retail,Midwest,13335354,3/1/2017,,79212,,1987
a0I2A00000XQLHwUAP,,,a0I2A00000XQLHwUAP,City-2132,,County-0139,N,FALSE,Market-0183,,,,100,,,Other,West,,,,69577,,1998
a0I2A00000XQLHyUAP,Existing,2011 Tax @ $336.95/Unit,a0I2A00000XQLHyUAP,City-0653,Class A,County-0160,N,FALSE,Market-0047,1,9,,,,,Multi-Housing,Midwest,,,0.7078,158000,119,2016
a0I2A00000XQLHzUAP,,,a0I2A00000XQLHzUAP,City-1708,,County-0668,N,TRUE,Market-0192,,,,16,,,Multi-Housing,West,,,,95700,325,2017
a0I2A00000XQLI6UAP,Existing,2011 Tax @ $1.57/sf,a0I2A00000XQLI6UAP,City-0376,Class B,County-0160,Y,TRUE,Market-0047,1,22,2,82,4439.75,2451361.87,Hotel-Lodging,Midwest,110000000,8/31/2017,0.18,141900,257,2014
a0I2A00000XQLICUA5,Existing,2016 Tax @ $2.04/sf,a0I2A00000XQLICUA5,City-0081,,County-0239,N,FALSE,Market-0013,,26,400,,,,Hotel-Lodging,Southeast,,,1.3333,1078919,1059,2003
a0I2A00000XQLIGUA5,,,a0I2A00000XQLIGUA5,City-1520,Class B,County-0561,N,FALSE,Market-0140,,,,95,268.17,243410.85,Multi-Housing,West,,,,234178,258,2009
a0I2A00000XQLIHUA5,Existing,2016 Tax @ $812.10/Unit; 2006 Combined Est Tax/Ops @ $3970.30/Unit,a0I2A00000XQLIHUA5,City-0936,Class B,County-0284,N,FALSE,Market-0106,8,2,1,96,20.76,28017.24,Multi-Housing,Southwest,6500000,9/11/2006,6.69559,313158,232,1975
a0I2A00000XQLIMUA5,Existing,2016 Tax @ $643.79/Unit,a0I2A00000XQLIMUA5,City-0488,Class A,County-0172,N,TRUE,Market-0059,13,3,,95,90.11,52547.77,Multi-Housing,Southwest,16500000,4/3/2017,6.19,183100,314,1982
a0I2A00000XQLIOUA5,Existing,2015 Tax @ $1.60/sf; 2007 Combined Est Tax/Ops @ $85.38/sf,a0I2A00000XQLIOUA5,City-0360,,County-0412,N,TRUE,Market-0043,,8,,,,,Hotel-Lodging,Mid-Atlantic,,,13.64,274919,244,2001
a0I2A00000XQLIYUA5,Existing,2014 Tax @ $3.53/sf; 2011 Ops @ $6.68/sf,a0I2A00000XQLIYUA5,City-1857,,County-0160,N,TRUE,Market-0047,1,1,408,100,169.01,,Retail,Midwest,12282725.59,3/1/2017,6.6599,72674,,2016
a0I2A00000XQLIZUA5,,,a0I2A00000XQLIZUA5,City-0999,,County-0667,N,FALSE,Market-0115,,1,,98,296.79,,Retail,Southeast,168216854.8,6/1/2015,,566791,,1971
a0I2A00000XQLIaUAP,,,a0I2A00000XQLIaUAP,City-1955,,County-0221,N,FALSE,Market-0165,,,,,,,Other,Northeast,,,,30000,,
a0I2A00000XQLIdUAP,,,a0I2A00000XQLIdUAP,City-2111,Class A,County-0053,N,FALSE,Market-0204,1,1,,100,56.05,,Industrial,Southwest,5675000,6/30/2017,9.634,101242,,2004
a0I2A00000XQLIeUAP,,,a0I2A00000XQLIeUAP,City-0742,,County-0238,Y,FALSE,Market-0089,1,1,,100,129.15,,Retail,West,6500000,6/21/2013,6.01,77431,,1993
a0I2A00000XQLIiUAP,Existing,2017 Combined Tax/Ops @ $14.57/sf; 2014 Est Ops @ $11.42/sf,a0I2A00000XQLIiUAP,City-0090,Class A,County-0636,N,FALSE,Market-0016,,3,210,97,252.13,,Office,Southwest,63500000,1/14/2014,8.15,315708,,1997
a0I2A00000XQLIjUAP,Existing,2015 Tax @ $52.12/Unit,a0I2A00000XQLIjUAP,City-1195,Class C,County-0385,N,TRUE,Market-0140,1,4,,,1551.87,776595.74,Multi-Housing,West,5000000,7/27/2015,0.18,23520,47,1928
a0I2A00000XQLImUAP,,,a0I2A00000XQLImUAP,City-1510,,County-0464,N,TRUE,Market-0169,,,,100,,,Retail,Southwest,,,,161568,,2010
a0I2A00000XQLInUAP,,,a0I2A00000XQLInUAP,City-1118,,County-0241,N,FALSE,Market-0106,,,,96,,,Retail,Southwest,,,8,145199,,2016
a0I2A00000XQLIoUAP,,,a0I2A00000XQLIoUAP,City-0409,,County-0392,N,TRUE,Market-0067,,,,100,1259.12,,Retail,Midwest,12316631,3/1/2017,,69252,,1988
a0I2A00000XQLIrUAP,Existing,2016 Tax @ $0.54/sf,a0I2A00000XQLIrUAP,City-1663,Class A,County-0436,N,FALSE,Market-0183,1,20,100,0,,,Multi-Housing,West,,,0.9,14621,347,2020
a0I2A00000XQLIuUAP,,,a0I2A00000XQLIuUAP,City-2080,,County-0258,N,TRUE,Market-0200,,,,100,2190.86,,Retail,Midwest,7345638,3/1/2017,,39800,,1998
a0I2A00000XQLIzUAP,,,a0I2A00000XQLIzUAP,City-2169,,County-0392,N,TRUE,Market-0067,,,,100,2543.87,,Retail,Midwest,6901409,3/1/2017,,34277,,2014
a0I2A00000XQLJ0UAP,,,a0I2A00000XQLJ0UAP,City-0806,,County-0339,N,TRUE,Market-0094,,,,100,3048.82,,Retail,Midwest,5758389,3/1/2017,,28600,,2010
a0I2A00000XQLJ1UAP,,,a0I2A00000XQLJ1UAP,City-1497,Class A,County-0005,N,FALSE,Market-0206,,,,,76.58,72834.65,Multi-Housing,West,18500000,9/1/2016,0.509733698,241583,254,2017
a0I2A00000XQLJ2UAP,Under Construction,2013 Tax @ $103.61/Unit,a0I2A00000XQLJ2UAP,City-0713,Class A,County-0363,N,TRUE,Market-0083,1,6,208,27,36.74,29166.67,Multi-Housing,West,3500000,2/3/2015,1.607,95271,120,2017
a0I2A00000XQLJ4UAP,Existing,,a0I2A00000XQLJ4UAP,City-0406,,County-0170,N,TRUE,Market-0051,,3,,80,,97560.98,Hotel-Lodging,Midwest,12000000,1/21/2016,2.999999982,,123,2007
a0I2A00000XQLJ5UAP,,,a0I2A00000XQLJ5UAP,City-0251,Class B,County-0457,N,FALSE,Market-0032,2,4,,100,150961.54,47289.16,Multi-Housing,Northeast,3925000,9/28/2010,2,26,83,1870
a0I2A00000XQLJ7UAP,Proposed,,a0I2A00000XQLJ7UAP,City-0376,Class A,County-0160,N,FALSE,Market-0047,,,,,,,Multi-Housing,Midwest,,,0.4688,200000,252,2018
a0I2A00000XQLJ9UAP,Existing,2015 Tax @ $1.25/sf,a0I2A00000XQLJ9UAP,City-0960,,County-0403,N,TRUE,Market-0109,,3,50,,179.25,142553.19,Hotel-Lodging,Midwest,13400000,7/14/2015,2.16,74757,94,1999
a0I2A00000XQLJCUA5,Existing,,a0I2A00000XQLJCUA5,City-0488,Class B,County-0172,N,FALSE,Market-0059,,1,,80,,,Office,Southwest,,4/14/2008,2.11,235439,,1974
a0I2A00000XQLJFUA5,Existing,,a0I2A00000XQLJFUA5,City-2174,,County-0339,Y,FALSE,Market-0184,,2,,72,83.09,67567.57,Hotel-Lodging,Northeast,7500000,3/1/2018,,90266,111,1989
a0I2A00000XQLJJUA5,,,a0I2A00000XQLJJUA5,City-1011,,County-0698,N,TRUE,Market-0120,,,,100,8754.29,,Medical Office Building,Midwest,153200000,12/28/2017,1.95,17500,,2006
a0I2A00000XQLJKUA5,,,a0I2A00000XQLJKUA5,City-0364,Class A,County-0273,N,TRUE,Market-0045,,,,100,1095.88,,Industrial,Southeast,153200000,12/28/2017,15.32,139796,,1997
a0I2A00000XQLJLUA5,,,a0I2A00000XQLJLUA5,City-1162,Class A,County-0183,N,TRUE,Market-0013,,,,100,3300.3,,Industrial,Southeast,153200000,12/28/2017,10.72,46420,,2002
a0I2A00000XQLJMUA5,,,a0I2A00000XQLJMUA5,City-2036,,County-0560,N,FALSE,Market-0202,,,,,,,Seniors Housing,West,,,,,,
a0I2A00000XQLJNUA5,,,a0I2A00000XQLJNUA5,City-2290,Class A,County-0287,N,TRUE,Market-0101,,,,100,814.93,,Industrial,Northeast,153200000,12/28/2017,29.69,187992,,1975
a0I2A00000XQLJOUA5,Proposed,"2014 Tax @ $2.54/sf, 2011 Est Tax @ $1.78/sf; 2010 Ops @ $4.18/sf, 2011 Est Ops @ $4.18/sf",a0I2A00000XQLJOUA5,City-0526,Class C,County-0186,N,FALSE,Market-0065,1,2,25,100,597.91,77519.38,Office,West,10000000,1/12/2017,0.74,16725,129,1979
a0I2A00000XQLJQUA5,,,a0I2A00000XQLJQUA5,City-0653,Class B,County-0160,N,FALSE,Market-0047,,,,1,,244343.89,Multi-Housing,Midwest,54000000,9/14/2006,,,221,2006
a0I2A00000XQLJRUA5,Existing,2016 Tax @ $2595.57/Unit; 2011 Est Ops @ $4380.19/Unit,a0I2A00000XQLJRUA5,City-0090,Class B,County-0636,N,FALSE,Market-0016,5,2,152,100,131.19,86956.52,Multi-Housing,Southwest,12000000,9/1/2016,1.994,91473,138,1971
a0I2A00000XQLJSUA5,,,a0I2A00000XQLJSUA5,City-0970,,County-0172,N,FALSE,Market-0059,,,,,,,Multi-Housing,Southwest,,,,,74,1966
a0I2A00000XQLJUUA5,Proposed,,a0I2A00000XQLJUUA5,City-0360,Class A,County-0412,N,FALSE,Market-0043,,4,,100,,,Office,Mid-Atlantic,,,,83000,,2019
a0I2A00000XQLJYUA5,,,a0I2A00000XQLJYUA5,City-0884,,County-0059,N,FALSE,Market-0049,2,1,,98,,,Industrial,Southeast,,,8.81,,,2001
a0I2A00000XQLJdUAP,,,a0I2A00000XQLJdUAP,City-0109,Class A,County-0032,N,FALSE,Market-0245,1,5,,,,,Multi-Housing,Mid-Atlantic,,,1.75,192367,224,2017
a0I2A00000XQLJfUAP,Existing,2009 Tax @ $12.68/sf,a0I2A00000XQLJfUAP,City-0070,,County-0624,N,FALSE,Market-0059,,1,,92,,,Retail,Southwest,,,10.67,87900,,1999
a0I2A00000XQLJgUAP,Existing,2016 Tax @ $0.93/sf,a0I2A00000XQLJgUAP,City-0970,Class A,County-0172,N,TRUE,Market-0059,,1,32,100,1870,,Industrial,Southwest,153200000,12/28/2017,2.35,81925,,1978
a0I2A00000XQLJhUAP,Existing,"2016 Tax @ $1.15/sf, 2012 Est Tax @ $1.57/sf; 2012 Ops @ $7.43/sf",a0I2A00000XQLJhUAP,City-0969,Class A,County-0471,N,FALSE,Market-0140,1,2,120,65,275.81,,Medical Office Building,West,13500000,4/11/2017,2.3,48947,,1985
a0I2A00000XQLJjUAP,Existing,2016 Tax @ $1.31/sf,a0I2A00000XQLJjUAP,City-0275,Class A,County-0086,N,TRUE,Market-0177,1,1,96,100,835.61,,Industrial,Northeast,153200000,12/28/2017,10.73,183340,,1991
a0I2A00000XQLJkUAP,,,a0I2A00000XQLJkUAP,City-0930,Class A,County-0293,N,TRUE,Market-0153,3,,,100,1758.11,,Industrial,Midwest,153200000,12/28/2017,4.78,87139,,1961
a0I2A00000XQLJlUAP,,,a0I2A00000XQLJlUAP,City-0808,,County-0394,N,TRUE,Market-0225,,,,100,1027.65,,Industrial,Midwest,153200000,12/28/2017,31.75,149078,,1970
a0I2A00000XQLJmUAP,Existing,2016 Tax @ $1.50/sf,a0I2A00000XQLJmUAP,City-0090,,County-0636,Y,TRUE,Market-0016,1,4,250,68,224.79,139690.72,Hotel-Lodging,Southwest,13500000,6/19/2014,4.66900824,120557,194,1984
a0I2A00000XQLJnUAP,,,a0I2A00000XQLJnUAP,City-1519,Class A,County-0197,N,TRUE,Market-0170,,,,100,1692.71,,Industrial,Midwest,153200000,12/28/2017,16.49,90506,,1920
a0I2A00000XQLJoUAP,,,a0I2A00000XQLJoUAP,City-2065,Class B,County-0390,Y,TRUE,Market-0235,,,,,,367021.28,Multi-Housing,Midwest,,,,,94,
a0I2A00000XQLJpUAP,Existing,2016 Tax @ $2.50/sf,a0I2A00000XQLJpUAP,City-0525,,County-0185,N,FALSE,Market-0059,,4,167,,,,Hotel-Lodging,Southwest,,,6.1,95404,153,2007
a0I2A00000XQLJqUAP,,,a0I2A00000XQLJqUAP,City-1415,,County-0452,N,TRUE,Market-0165,1,6,,100,471.91,64.75,Multi-Housing,Northeast,11700000,3/8/2006,0.10888,24793,180698,1907
a0I2A00000XQLJrUAP,Existing,2016 Tax @ $1891.55/Unit,a0I2A00000XQLJrUAP,City-1726,Class B,County-0047,N,FALSE,Market-0165,22,2,315,97,,,Multi-Housing,Northeast,,,16.76,319854,379,1949
a0I2A00000XQLJsUAP,Existing,2016 Tax @ $0.89/sf,a0I2A00000XQLJsUAP,City-0596,Class A,County-0459,N,TRUE,Market-0005,,1,,100,1801.23,,Industrial,Mid-Atlantic,153200000,12/28/2017,12.23,85053,,1972
a0I2A00000XQLJtUAP,,,a0I2A00000XQLJtUAP,City-1036,,County-0431,N,TRUE,Market-0106,,,,73,,62.68,Self-Storage,Southwest,5199837,8/26/2010,,,82963,
a0I2A00000XQLJxUAP,,,a0I2A00000XQLJxUAP,City-1977,,County-0525,N,FALSE,Market-0165,,,,100,,,Retail,Northeast,,,,94027,,
a0I2A00000XQLJyUAP,,,a0I2A00000XQLJyUAP,City-0440,,County-0223,N,FALSE,Market-0138,,,,100,,,Retail,Southeast,,,,54115,,1977
a0I2A00000XQLJzUAP,Existing,2016 Tax @ $4.42/sf; 2007 Ops @ $10.90/sf,a0I2A00000XQLJzUAP,City-1195,Class A,County-0385,N,FALSE,Market-0140,1,4,114,42,349.25,,Office,West,20000000,9/27/2013,0.5468,57266,,1984
a0I2A00000XQLK0UAP,,,a0I2A00000XQLK0UAP,City-0165,,County-0394,N,FALSE,Market-0136,,,,100,,,Retail,Southeast,,,,11303,,2005
a0I2A00000XQLK1UAP,Existing,2015 Tax @ $2382.15/Unit,a0I2A00000XQLK1UAP,City-1382,Class B,County-0200,N,TRUE,Market-0047,26,2,470,97,153.67,135912.7,Multi-Housing,Midwest,34250000,1/15/2015,15.86,222880,252,1987
a0I2A00000XQLK2UAP,,,a0I2A00000XQLK2UAP,City-0609,,County-0209,N,FALSE,Market-0071,,,,94,,,Multi-Housing,Southwest,,,,,180,1984
a0I2A00000XQLK7UAP,Existing,"2016 Tax @ $2220.90/Unit, 2012 Est Tax @ $1520.75/Unit; 2012 Est Ops @ $3856.85/Unit",a0I2A00000XQLK7UAP,City-0936,Class A,County-0284,N,FALSE,Market-0106,15,2,376,96,86.37,83333.33,Multi-Housing,Southwest,20000000,4/13/2012,11.2142,231560,240,1999
a0I2A00000XQLK8UAP,Existing,2015 Tax @ $3.12/sf,a0I2A00000XQLK8UAP,City-1431,Class A,County-0273,N,FALSE,Market-0109,1,2,219,85,91470.39,,Office,Midwest,4000000000,12/3/2014,4.51,43730,,5
a0I2A00000XQLKAUA5,Existing,"2016 Tax @ $1.18/sf, 2011 Est Tax @ $1.17/sf; 2009 Ops @ $5.23/sf, 2011 Est Ops @ $4.00/sf",a0I2A00000XQLKAUA5,City-1111,,County-0077,N,FALSE,Market-0151,,1,100,85,86.09,,Retail,Southeast,2440000,7/10/2015,2.2036,28343,,1985
a0I2A00000XQLKBUA5,Existing,2016 Tax @ $1.39/sf,a0I2A00000XQLKBUA5,City-1606,Class B,County-0400,N,FALSE,Market-0178,2,2,190,87,105.24,,Office,Southwest,12000000,12/1/2014,5.24,114029,,1980
a0I2A00000XQLKCUA5,Existing,2016 Tax @ $1158.86/Unit,a0I2A00000XQLKCUA5,City-1332,Class B,County-0010,N,FALSE,Market-0179,1,9,320,92,,,Multi-Housing,Mid-Atlantic,,,7.589,234981,204,1974
a0I2A00000XQLKHUA5,Existing,2016 Tax @ $4.00/sf,a0I2A00000XQLKHUA5,City-1290,Class A,County-0419,N,FALSE,Market-0151,,1,150,100,46.21,,Office,Southeast,9100000,6/24/2010,6.73,196915,,2008
a0I2A00000XQLKMUA5,,,a0I2A00000XQLKMUA5,City-1109,,County-0139,N,FALSE,Market-0132,,,,,,,Multi-Housing,West,,,,,249,
a0I2A00000XQLKRUA5,Existing,2010 Tax @ $4.94/sf; 1999 Est Ops @ $1.51/sf,a0I2A00000XQLKRUA5,City-0725,Class B,County-0624,N,FALSE,Market-0059,2,1,400,100,140,,Office,Southwest,18654440,6/14/2007,15.29,133246,,1998
a0I2A00000XQLKSUA5,,,a0I2A00000XQLKSUA5,City-0154,,County-0109,N,FALSE,Market-0120,,,,97,,,Retail,Midwest,,,,68844,,2007
a0I2A00000XQLKTUA5,Existing,2016 Tax @ $5510.84/Unit,a0I2A00000XQLKTUA5,City-1604,Class A,County-0490,N,FALSE,Market-0177,1,4,300,95,5000,657894.74,Multi-Housing,Mid-Atlantic,,6/15/2005,0.9829,40000,304,2002
a0I2A00000XQLKUUA5,,,a0I2A00000XQLKUUA5,City-1519,Class B,County-0197,Y,FALSE,Market-0170,21,3,,92,92.53,108280.25,Multi-Housing,Midwest,25050000,7/31/2008,,367455,314,1998
a0I2A00000XQLKVUA5,,,a0I2A00000XQLKVUA5,City-0019,,County-0051,N,FALSE,Market-0004,,,,,,,Self-Storage,Southwest,,,,,539,
a0I2A00000XQLKWUA5,,,a0I2A00000XQLKWUA5,City-1840,,County-0576,N,FALSE,Market-0210,,,,,,,Self-Storage,Southwest,,,,,541,
a0I2A00000XQLKXUA5,,,a0I2A00000XQLKXUA5,City-0936,Class A,County-0284,N,FALSE,Market-0106,,,,,,,Office,Southwest,,,,151436,,
a0I2A00000XQLKYUA5,Existing,,a0I2A00000XQLKYUA5,City-1415,,County-0452,N,FALSE,Market-0165,1,1,,100,728.05,1285000,Retail,Northeast,1285000,12/21/2007,0.0591,1765,1,1906
a0I2A00000XQLKZUA5,Existing,"2014 Tax @ $61.84/sf; 2001 Ops @ $9.73/sf, 2014 Est Ops @ $326.47/sf",a0I2A00000XQLKZUA5,City-1415,,County-0452,N,FALSE,Market-0165,,21,,95,2000,292000,Hotel-Lodging,Northeast,36500000,9/1/2015,0.0758,18250,125,2005
a0I2A00000XQLKaUAP,,,a0I2A00000XQLKaUAP,City-2094,,County-0641,N,FALSE,Market-0238,1,32,,,49.76,,Office,Southwest,14380000,12/1/2005,0.5463,289000,,1968
a0I2A00000XQLKbUAP,Existing,2015 Tax @ $1.62/sf,a0I2A00000XQLKbUAP,City-0502,Class A,County-0420,N,FALSE,Market-0165,,1,,0,73,,Industrial,Northeast,42705000,12/30/2008,34.73,585000,,2008
a0I2A00000XQLKcUAP,Existing,2017 Combined Tax/Ops @ $15.00/sf; 2007 Est Ops @ $17.00/sf,a0I2A00000XQLKcUAP,City-0199,Class A,County-0478,N,FALSE,Market-0248,1,8,559,68,326.33,,Office,Southeast,35750000,12/14/2015,1.65,109553,,1969
a0I2A00000XQLKdUAP,Existing,2015 Tax @ $1.75/sf; 2007 Ops @ $5.54/sf,a0I2A00000XQLKdUAP,City-0649,Class B,County-0624,N,FALSE,Market-0059,1,3,332,100,134.32,,Office,Southwest,10000000,9/8/2016,4.9528,74447,,1985
a0I2A00000XQLKeUAP,,,a0I2A00000XQLKeUAP,City-2321,,County-0234,N,FALSE,Market-0054,,,,,,,Retail,Midwest,,,,226592,,
a0I2A00000XQLKfUAP,,,a0I2A00000XQLKfUAP,City-0508,Class B,County-0457,N,FALSE,Market-0032,,,,59,140,,Office,Northeast,70000000,9/23/2016,56.472,500000,,1954
a0I2A00000XQLKlUAP,Existing,2016 Tax @ $2.20/sf; 2007 Combined Est Tax/Ops @ $7.48/sf,a0I2A00000XQLKlUAP,City-0020,Class A,County-0008,N,TRUE,Market-0245,,3,200,100,382.02,,Office,Mid-Atlantic,680000000,12/5/2006,2.8236,1780000,,1978
a0I2A00000XQLKmUAP,,,a0I2A00000XQLKmUAP,City-0512,,County-0182,N,TRUE,Market-0235,,,,93,,,Retail,Midwest,,,,518578,,1980
a0I2A00000XQLKrUAP,Existing,2015 Tax @ $328.40/Unit; 2007 Combined Est Tax/Ops @ $3723.55/Unit,a0I2A00000XQLKrUAP,City-0395,Class B,County-0183,N,TRUE,Market-0013,45,2,700,95,49.44,62894.74,Multi-Housing,Southeast,23900000,11/9/2015,15.13,483400,380,1973
a0I2A00000XQLKvUAP,Existing,2016 Tax @ $1416.07/Unit,a0I2A00000XQLKvUAP,City-1627,Class A,County-0154,N,TRUE,Market-0059,26,2,450,94,5003.82,4081632.65,Multi-Housing,Southwest,1200000000,3/6/2013,15.7,239817,294,1986
a0I2A00000XQLKwUAP,,,a0I2A00000XQLKwUAP,City-2244,Class B,County-0170,N,FALSE,Market-0051,,3,,96,71.1,74444.44,Multi-Housing,Midwest,20100000,4/3/2007,,282720,270,1987
a0I2A00000XQLKxUAP,,,a0I2A00000XQLKxUAP,City-1576,,County-0284,N,FALSE,Market-0106,,,,,,,Retail,Southwest,,,,27000,,
a0I2A00000XQLKyUAP,,,a0I2A00000XQLKyUAP,City-1189,Class B,County-0061,N,TRUE,Market-0065,,,,,,,Industrial,West,,,,,,1984
a0I2A00000XQLKzUAP,,,a0I2A00000XQLKzUAP,City-0185,,County-0431,N,FALSE,Market-0195,,,,,,,Retail,Mid-Atlantic,,,,262000,,
a0I2A00000XQLL0UAP,,,a0I2A00000XQLL0UAP,City-1352,Class A,County-0657,Y,TRUE,Market-0188,17,,,100,2500.63,,Industrial,Mid-Atlantic,,,,43989,,1991
a0I2A00000XQLL1UAP,,,a0I2A00000XQLL1UAP,City-1663,,County-0569,N,FALSE,Market-0056,2,1,,95,92.66,,Retail,Southwest,14098292.08,6/15/2011,,152144,,1982
a0I2A00000XQLL2UAP,,,a0I2A00000XQLL2UAP,City-0364,,County-0273,N,TRUE,Market-0045,,,,,,43000,Multi-Housing,Southeast,8600000,10/2/2012,14.09999991,,200,1974
a0I2A00000XQLL3UAP,Existing,"2012 Tax @ $1.12/sf, 2003 Est Tax @ $0.95/sf",a0I2A00000XQLL3UAP,City-1943,Class B,County-0420,N,FALSE,Market-0165,,1,,100,,,Industrial,Northeast,,,5,75000,,1973
a0I2A00000XQLL4UAP,,,a0I2A00000XQLL4UAP,City-0090,,County-0636,N,FALSE,Market-0016,,,,90,209.55,,Retail,Southwest,43432856,4/30/2010,,207266,,2007
a0I2A00000XQLL5UAP,Existing,2016 Tax @ $1.63/sf; 2007 Ops @ $4.00/sf,a0I2A00000XQLL5UAP,City-1869,Class C,County-0343,N,FALSE,Market-0214,,4,,100,,,Office,West,,,,101277,,1921
a0I2A00000XQLL7UAP,,,a0I2A00000XQLL7UAP,City-2066,,County-0633,N,FALSE,Market-0101,,,,,,,Retail,Northeast,,,,100000,,
